Interval=	0.001 s
ExcelDateTime=	4.4588644429292355e+004	1/27/2022 15:27:58.69086
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	ECG	BraBP	TCD (cm/s)
Range=	100.00 mV	10.000 V	10.000 V
UnitName=	*	mmHg	cm/s
TopValue=	*	621.60	160
BottomValue=	*	-584.98	-160
57.408	1.434375	72.81256	61.65587
57.409	1.465625	72.75601	60.17517
57.41	1.515625	72.77486	60.16017
57.411	1.49375	72.73715	60.15516
57.412	1.5	72.60518	60.15516
57.413	1.471875	72.69945	60.15516
57.414	1.459375	72.64289	60.14516
57.415	1.434375	72.58633	60.16017
57.416	1.428125	72.51092	60.15516
57.417	1.50625	72.54862	60.15016
57.418	1.415625	72.49206	60.15516
57.419	1.390625	72.45436	60.15516
57.42	1.396875	72.47321	60.16017
57.421	1.4	72.34124	60.16517
57.422	1.434375	72.37895	60.16517
57.423	1.425	72.32239	60.16517
57.424	1.403125	72.28468	60.14516
57.425	1.421875	72.24698	58.64945
57.426	1.4625	72.32239	58.64445
57.427	1.478125	72.20927	58.63945
57.428	1.496875	72.17157	58.64445
57.429	1.471875	72.17157	58.64445
57.43	1.453125	72.05845	58.64445
57.431	1.434375	72.05845	58.65946
57.432	1.453125	72.15271	58.65445
57.433	1.446875	72.13386	58.63945
57.434	1.421875	72.09615	58.66446
57.435	1.403125	72.02074	58.65445
57.436	1.375	72.11501	58.63945
57.437	1.403125	72.02074	58.64945
57.438	1.415625	71.96418	58.64945
57.439	1.440625	71.86992	58.64945
57.44	1.4375	71.83221	58.64445
57.441	1.434375	71.83221	58.64945
57.442	1.44375	71.79451	58.64445
57.443	1.459375	71.88877	58.65946
57.444	1.503125	71.7191	58.64945
57.445	1.5	71.90763	58.63945
57.446	1.471875	71.77566	58.65445
57.447	1.434375	71.7568	58.65445
57.448	1.45	71.7191	58.64945
57.449	1.465625	71.58713	58.64445
57.45	1.45	71.70024	58.64945
57.451	1.434375	71.68139	58.64945
57.452	1.4125	71.66254	58.65445
57.453	1.403125	71.58713	58.64445
57.454	1.4375	71.64368	58.64945
57.455	1.45625	71.58713	58.63945
57.456	1.48125	71.64368	58.64445
57.457	1.434375	71.7191	57.14374
57.458	1.453125	71.66254	57.14874
57.459	1.475	71.73795	57.14374
57.46	1.496875	71.70024	57.15874
57.461	1.515625	71.64368	57.14874
57.462	1.5	71.62483	57.14374
57.463	1.45	71.47401	57.14374
57.464	1.45625	71.49286	57.13373
57.465	1.49375	71.3986	57.14874
57.466	1.478125	71.3986	57.14374
57.467	1.434375	71.34204	57.13874
57.468	1.434375	71.37974	57.14874
57.469	1.409375	71.36089	57.14874
57.47	1.3875	71.24777	57.14874
57.471	1.409375	71.37974	57.14374
57.472	1.49375	71.34204	57.14374
57.473	1.465625	71.41745	55.63802
57.474	1.428125	71.34204	55.62302
57.475	1.428125	71.47401	55.64303
57.476	1.540625	71.37974	55.63302
57.477	1.50625	71.34204	55.62802
57.478	1.525	71.41745	55.63302
57.479	1.4875	71.3986	55.63302
57.48	1.4375	71.45516	55.62802
57.481	1.446875	71.24777	55.64803
57.482	1.471875	71.34204	55.63802
57.483	1.453125	71.30433	55.63302
57.484	1.440625	71.17236	55.64303
57.485	1.415625	71.22892	55.64803
57.486	1.396875	71.15351	55.64803
57.487	1.409375	71.22892	55.62802
57.488	1.43125	71.19122	55.62802
57.489	1.446875	71.19122	57.14374
57.49	1.44375	71.17236	57.14374
57.491	1.471875	71.22892	57.14874
57.492	1.459375	71.15351	57.13874
57.493	1.50625	71.09695	57.14374
57.494	1.5125	71.09695	57.15374
57.495	1.515625	71.02154	57.14374
57.496	1.46875	71.0781	57.14374
57.497	1.446875	71.21007	57.15874
57.498	1.45	71.05925	57.15874
57.499	1.478125	71.09695	57.14874
57.5	1.465625	71.00269	57.15374
57.501	1.4625	71.1158	57.14374
57.502	1.409375	70.98383	57.14874
57.503	1.384375	71.0781	57.14874
57.504	1.440625	70.92728	57.14874
57.505	1.465625	70.94613	57.13874
57.506	1.45625	70.90842	57.14374
57.507	1.396875	70.92728	57.14874
57.508	1.4625	70.88957	57.13874
57.509	1.459375	70.73875	57.14874
57.51	1.49375	70.85186	57.15874
57.511	1.515625	70.81416	57.14874
57.512	1.490625	70.81416	57.13373
57.513	1.453125	70.81416	57.14874
57.514	1.434375	70.77645	57.13874
57.515	1.446875	70.90842	57.14374
57.516	1.459375	70.77645	57.14374
57.517	1.465625	70.83301	57.14374
57.518	1.453125	70.77645	57.14374
57.519	1.409375	70.77645	57.14874
57.52	1.415625	70.83301	57.15374
57.521	1.409375	70.7953	60.15516
57.522	1.45625	70.85186	60.15516
57.523	1.45625	70.7576	60.16517
57.524	1.440625	70.73875	60.16017
57.525	1.44375	70.83301	60.15516
57.526	1.490625	70.81416	60.16517
57.527	1.509375	70.77645	60.15516
57.528	1.54375	70.70104	60.15516
57.529	1.521875	70.7953	60.15516
57.53	1.503125	70.70104	60.15516
57.531	1.465625	70.7576	60.15016
57.532	1.5	70.60678	60.15016
57.533	1.490625	70.66333	60.15516
57.534	1.4375	70.51251	60.16017
57.535	1.45	70.51251	60.16017
57.536	1.396875	70.53136	60.17017
57.537	1.3625	70.51251	73.69157
57.538	1.403125	70.58792	73.69157
57.539	1.490625	70.51251	73.69658
57.54	1.4875	70.68219	73.69157
57.541	1.465625	70.51251	73.69658
57.542	1.46875	70.41825	73.70158
57.543	1.509375	70.81416	73.69658
57.544	1.528125	70.36169	73.70158
57.545	1.534375	70.55022	73.69658
57.546	1.490625	70.32398	73.69658
57.547	1.4875	70.70104	73.70158
57.548	1.4625	70.51251	73.71158
57.549	1.459375	70.41825	73.70658
57.55	1.446875	70.38054	73.69157
57.551	1.409375	70.4371	73.70158
57.552	1.471875	70.36169	73.69157
57.553	1.41875	70.30513	90.2244
57.554	1.478125	70.19201	90.2294
57.555	1.496875	70.1166	90.2194
57.556	1.49375	70.13545	90.2194
57.557	1.484375	70.09775	90.23941
57.558	1.48125	70.06004	90.2244
57.559	1.5	70.06004	90.23441
57.56	1.5125	69.90922	90.2244
57.561	1.53125	70.06004	90.2294
57.562	1.51875	70.00348	90.23441
57.563	1.490625	69.98463	90.2244
57.564	1.46875	69.87151	90.23441
57.565	1.496875	69.81495	90.2194
57.566	1.503125	69.92807	90.2294
57.567	1.5	69.77725	90.2244
57.568	1.45	69.81495	90.2244
57.569	1.428125	69.58872	105.2665
57.57	1.421875	69.7584	105.2715
57.571	1.45625	69.68298	105.2865
57.572	1.45	69.62643	105.2815
57.573	1.453125	69.66413	105.2815
57.574	1.45	69.55101	105.2765
57.575	1.465625	69.49446	105.2815
57.576	1.503125	69.53216	105.2715
57.577	1.528125	69.51331	105.2715
57.578	1.534375	69.38134	105.2715
57.579	1.521875	69.45675	105.2715
57.58	1.490625	69.40019	105.2665
57.581	1.484375	69.4379	105.2665
57.582	1.5	69.40019	105.2765
57.583	1.509375	69.38134	105.2815
57.584	1.4875	69.40019	105.2665
57.585	1.428125	69.36249	109.7787
57.586	1.41875	69.45675	109.7787
57.587	1.4125	69.32478	109.7787
57.588	1.475	69.17396	109.7687
57.589	1.48125	69.19281	109.7737
57.59	1.490625	69.09854	109.7737
57.591	1.48125	69.21166	109.7687
57.592	1.490625	69.06084	109.7887
57.593	1.53125	69.09854	109.7637
57.594	1.55	69.1551	109.7787
57.595	1.553125	69.04199	109.7987
57.596	1.50625	69.06084	109.7687
57.597	1.48125	69.04199	109.7887
57.598	1.471875	69.1174	109.7837
57.599	1.421875	69.1174	109.7887
57.6	1.515625	69.19281	109.7887
57.601	1.490625	69.07969	109.7687
57.602	1.428125	68.94772	109.7787
57.603	1.434375	68.91002	109.7837
57.604	1.478125	68.7969	109.7787
57.605	1.490625	68.81575	109.7787
57.606	1.521875	68.70263	109.7687
57.607	1.4875	68.8346	109.7787
57.608	1.490625	68.68378	109.7787
57.609	1.475	68.7969	109.7837
57.61	1.5375	68.77805	109.7787
57.611	1.540625	68.75919	109.7787
57.612	1.515625	68.75919	109.7987
57.613	1.459375	68.74034	109.7737
57.614	1.446875	68.77805	109.7837
57.615	1.4875	68.70263	109.7687
57.616	1.496875	68.81575	109.7687
57.617	1.50625	68.89116	102.2601
57.618	1.465625	68.81575	102.2551
57.619	1.44375	68.91002	102.2501
57.62	1.45	68.89116	102.2651
57.621	1.478125	68.96657	102.2501
57.622	1.478125	68.91002	102.2551
57.623	1.478125	68.96657	102.2501
57.624	1.428125	68.7969	102.2651
57.625	1.46875	68.7969	102.2601
57.626	1.5125	68.92887	102.2551
57.627	1.521875	68.94772	102.2651
57.628	1.4875	69.02313	102.2501
57.629	1.565625	69.04199	102.2651
57.63	1.540625	69.07969	102.2451
57.631	1.509375	69.26822	102.2551
57.632	1.515625	69.32478	102.2451
57.633	1.51875	69.36249	97.74296
57.634	1.490625	69.34363	97.74796
57.635	1.465625	69.60757	97.74296
57.636	1.425	69.66413	97.75297
57.637	1.459375	69.96578	97.75297
57.638	1.459375	70.06004	97.75297
57.639	1.50625	70.26742	97.74796
57.64	1.5	70.4371	97.74296
57.641	1.48125	70.71989	97.74796
57.642	1.490625	71.00269	97.74296
57.643	1.553125	71.0781	97.74296
57.644	1.546875	71.41745	97.73296
57.645	1.5625	71.70024	97.75297
57.646	1.534375	72.09615	97.74296
57.647	1.49375	72.51092	97.75797
57.648	1.4875	72.77486	97.75297
57.649	1.53125	73.30274	94.75154
57.65	1.515625	73.62324	94.74154
57.651	1.490625	74.18882	94.74154
57.652	1.45625	74.56588	94.73154
57.653	1.44375	75.0372	94.72653
57.654	1.490625	75.48967	94.74154
57.655	1.50625	75.961	94.73654
57.656	1.521875	76.62085	94.73654
57.657	1.490625	77.14873	94.73154
57.658	1.475	77.78973	94.74654
57.659	1.525	78.33646	94.75154
57.66	1.5625	78.90205	94.74654
57.661	1.584375	79.63731	94.74654
57.662	1.575	80.2029	94.75154
57.663	1.55	80.99472	94.72653
57.664	1.5125	81.57916	94.73654
57.665	1.534375	82.27671	93.24083
57.666	1.51875	82.91771	93.24083
57.667	1.540625	83.67183	93.23583
57.668	1.525	84.38824	93.24083
57.669	1.475	85.02924	93.23583
57.67	1.475	85.74565	93.23583
57.671	1.49375	86.53747	93.25083
57.672	1.534375	87.31043	93.23583
57.673	1.55	88.0457	93.24083
57.674	1.528125	88.96949	93.24583
57.675	1.534375	89.64819	93.25083
57.676	1.571875	90.34575	93.24083
57.677	1.58125	91.09987	93.24083
57.678	1.596875	91.74086	93.23583
57.679	1.575	92.51383	93.22582
57.68	1.590625	93.09827	93.24083
57.681	1.55	93.87124	93.23082
57.682	1.521875	94.5688	93.24083
57.683	1.60625	95.22865	93.23583
57.684	1.565625	95.90735	93.23082
57.685	1.521875	96.51064	93.24083
57.686	1.503125	97.2082	93.24083
57.687	1.478125	97.75493	93.24583
57.688	1.503125	98.30167	93.23583
57.689	1.55	98.92381	93.23082
57.69	1.553125	99.4894	93.23583
57.691	1.540625	99.96072	93.22082
57.692	1.540625	100.4132	93.24083
57.693	1.571875	100.9411	93.23082
57.694	1.60625	101.2804	93.24083
57.695	1.565625	101.8837	93.23082
57.696	1.56875	102.1477	93.24583
57.697	1.525	102.3173	93.24083
57.698	1.503125	102.7321	93.23583
57.699	1.525	102.9583	93.24083
57.7	1.5	103.2223	93.24083
57.701	1.484375	103.3354	93.25083
57.702	1.446875	103.5051	93.23082
57.703	1.421875	103.5428	93.23583
57.704	1.46875	103.7313	93.23583
57.705	1.446875	103.8067	93.23082
57.706	1.553125	103.8067	93.23583
57.707	1.50625	103.769	93.24083
57.708	1.490625	103.7313	93.23082
57.709	1.49375	103.8067	93.24583
57.71	1.50625	103.769	93.24083
57.711	1.534375	103.637	93.24083
57.712	1.515625	103.5428	93.25083
57.713	1.484375	103.3731	91.74012
57.714	1.434375	103.4108	91.74012
57.715	1.446875	103.1657	91.73011
57.716	1.453125	103.0337	91.72011
57.717	1.475	102.7698	91.73512
57.718	1.45	102.6378	91.73011
57.719	1.396875	102.4116	91.73011
57.72	1.390625	102.3173	91.72011
57.721	1.409375	102.11	91.72511
57.722	1.46875	101.9214	91.73011
57.723	1.459375	101.8272	91.72511
57.724	1.45	101.7329	91.73011
57.725	1.4125	101.5444	91.73011
57.726	1.4375	101.4878	91.74012
57.727	1.478125	101.4878	91.73011
57.728	1.475	101.5821	91.73011
57.729	1.440625	101.469	90.2194
57.73	1.44375	101.5255	90.2244
57.731	1.4	101.4312	90.2294
57.732	1.409375	101.5632	90.2244
57.733	1.425	101.4312	90.2194
57.734	1.4125	101.5444	90.2294
57.735	1.365625	101.5821	90.2294
57.736	1.35625	101.7517	90.2244
57.737	1.378125	101.7329	90.2244
57.738	1.384375	101.8837	90.23941
57.739	1.390625	102.0345	90.23941
57.74	1.4125	102.0911	90.2194
57.741	1.403125	102.1665	90.2244
57.742	1.4	102.3173	90.2244
57.743	1.44375	102.3927	90.2194
57.744	1.459375	102.487	90.2294
57.745	1.484375	102.4493	87.23298
57.746	1.446875	102.6378	87.22298
57.747	1.428125	102.5624	87.22298
57.748	1.409375	102.619	87.22298
57.749	1.43125	102.5624	87.21298
57.75	1.396875	102.6001	87.22298
57.751	1.315625	102.5436	87.22798
57.752	1.421875	102.5059	87.22798
57.753	1.3875	102.4493	87.20297
57.754	1.378125	102.487	87.22298
57.755	1.409375	102.4116	87.21298
57.756	1.446875	102.2608	87.21798
57.757	1.425	102.2042	87.21798
57.758	1.396875	102.1854	87.21798
57.759	1.425	101.9968	87.22298
57.76	1.41875	102.0157	87.21798
57.761	1.496875	101.7706	87.22298
57.762	1.45625	101.6763	87.21798
57.763	1.40625	101.469	87.21798
57.764	1.346875	101.4124	87.22798
57.765	1.40625	101.2239	87.21798
57.766	1.40625	100.9411	87.21798
57.767	1.40625	100.8657	87.21798
57.768	1.353125	100.6771	87.21798
57.769	1.321875	100.6017	87.21298
57.77	1.3375	100.2812	87.22298
57.771	1.3625	100.1493	87.21298
57.772	1.378125	99.97958	87.22298
57.773	1.384375	99.77219	87.21798
57.774	1.384375	99.65908	87.22798
57.775	1.375	99.33858	87.21798
57.776	1.39375	99.31972	87.22298
57.777	1.440625	99.01808	87.22298
57.778	1.45625	99.05578	87.20297
57.779	1.421875	98.75414	87.20797
57.78	1.378125	98.60331	87.21798
57.781	1.3875	98.5279	87.22298
57.782	1.428125	98.30167	87.21798
57.783	1.396875	98.2074	87.21798
57.784	1.45	98.03773	87.21798
57.785	1.415625	97.90576	87.21798
57.786	1.340625	97.79264	87.22298
57.787	1.3875	97.62296	87.22298
57.788	1.384375	97.58526	87.21798
57.789	1.41875	97.43444	87.22798
57.79	1.421875	97.32132	87.22798
57.791	1.434375	97.01967	87.21798
57.792	1.39375	96.98197	87.22298
57.793	1.428125	96.8877	84.22156
57.794	1.465625	96.66147	84.22156
57.795	1.459375	96.51064	84.21656
57.796	1.434375	96.34097	84.21656
57.797	1.409375	96.35982	84.22156
57.798	1.378125	96.209	84.20655
57.799	1.403125	96.09588	84.22656
57.8	1.390625	95.94506	84.21656
57.801	1.378125	95.85079	84.22156
57.802	1.346875	95.73768	84.21656
57.803	1.353125	95.64341	84.21656
57.804	1.365625	95.62456	84.20655
57.805	1.40625	95.36062	84.21656
57.806	1.41875	95.43603	84.20655
57.807	1.390625	95.11553	84.21656
57.808	1.4125	95.04012	84.22156
57.809	1.415625	94.87044	78.1887
57.81	1.453125	94.68191	78.21371
57.811	1.459375	94.6065	78.20371
57.812	1.40625	94.49339	78.20871
57.813	1.415625	94.39912	78.21371
57.814	1.409375	94.19174	78.21872
57.815	1.4	94.07862	78.22372
57.816	1.40625	93.94665	78.19871
57.817	1.45	93.89009	78.20871
57.818	1.4	93.81468	78.20871
57.819	1.38125	93.62615	78.1937
57.82	1.328125	93.53189	78.20371
57.821	1.396875	93.30565	78.20871
57.822	1.46875	93.21139	78.1887
57.823	1.44375	92.9286	78.20871
57.824	1.421875	92.79663	78.20871
57.825	1.4125	92.57039	73.69157
57.826	1.41875	92.47613	73.69157
57.827	1.428125	92.49498	73.69157
57.828	1.475	92.24989	73.69658
57.829	1.453125	92.26874	73.68657
57.83	1.440625	92.11792	73.69157
57.831	1.3625	91.9671	73.68657
57.832	1.3875	91.87283	73.68157
57.833	1.459375	91.60889	73.69658
57.834	1.440625	91.53348	73.68157
57.835	1.38125	91.36381	73.70658
57.836	1.33125	91.30725	73.69658
57.837	1.371875	91.19413	73.70158
57.838	1.396875	91.02445	73.70658
57.839	1.4125	90.94904	73.70158
57.84	1.41875	90.76051	73.70658
57.841	1.425	90.77937	78.20371
57.842	1.403125	90.6474	78.21371
57.843	1.440625	90.6851	78.19871
57.844	1.475	90.57198	78.20871
57.845	1.484375	90.49657	78.20371
57.846	1.440625	90.38346	78.19871
57.847	1.415625	90.30804	78.20371
57.848	1.421875	90.27034	78.21371
57.849	1.390625	90.11952	78.20871
57.85	1.371875	90.08181	78.21371
57.851	1.4	89.96869	78.20371
57.852	1.384375	89.94984	78.20871
57.853	1.340625	89.85557	78.21371
57.854	1.3625	89.64819	78.20371
57.855	1.378125	89.6859	78.20871
57.856	1.465625	89.62934	78.20371
57.857	1.421875	89.57278	81.20513
57.858	1.40625	89.45966	81.21514
57.859	1.40625	89.34655	81.21013
57.86	1.45	89.28999	81.19513
57.861	1.46875	89.19572	81.21514
57.862	1.465625	89.12031	81.21514
57.863	1.40625	88.98834	81.21013
57.864	1.371875	88.96949	81.20513
57.865	1.421875	88.76211	81.21514
57.866	1.43125	88.83752	81.22014
57.867	1.415625	88.64899	81.21514
57.868	1.415625	88.53587	81.21013
57.869	1.340625	88.44161	81.21514
57.87	1.340625	88.30964	81.20513
57.871	1.3875	88.32849	81.21013
57.872	1.38125	88.19652	81.20513
57.873	1.434375	88.21537	82.71084
57.874	1.4	87.91373	82.72585
57.875	1.396875	88.06455	82.71585
57.876	1.415625	87.89487	82.71585
57.877	1.428125	87.70635	82.72585
57.878	1.475	87.61208	82.71585
57.879	1.415625	87.44241	82.71084
57.88	1.396875	87.25388	82.71084
57.881	1.38125	87.21617	82.72585
57.882	1.434375	87.06535	82.71084
57.883	1.40625	87.02764	82.71084
57.884	1.428125	86.78255	82.71084
57.885	1.353125	86.68829	82.70584
57.886	1.334375	86.57517	82.72585
57.887	1.365625	86.55632	82.72085
57.888	1.359375	86.29238	82.70584
57.889	1.409375	86.17926	84.22156
57.89	1.403125	86.14156	84.23156
57.891	1.396875	85.97188	84.22656
57.892	1.35625	85.91532	84.21656
57.893	1.4125	85.68909	84.22656
57.894	1.49375	85.70794	84.21155
57.895	1.48125	85.4817	84.22156
57.896	1.4375	85.38744	84.22656
57.897	1.409375	85.27432	84.21656
57.898	1.38125	85.1235	84.21656
57.899	1.40625	85.04809	84.22656
57.9	1.390625	84.803	84.22156
57.901	1.346875	84.84071	84.22156
57.902	1.390625	84.55791	84.20655
57.903	1.340625	84.52021	84.22656
57.904	1.365625	84.38824	84.22156
57.905	1.38125	84.29397	82.92094
57.906	1.425	84.1243	82.71585
57.907	1.39375	84.01118	82.72585
57.908	1.415625	83.89806	82.70584
57.909	1.4	83.74724	82.71585
57.91	1.428125	83.53986	82.70584
57.911	1.434375	83.38903	82.71585
57.912	1.446875	83.42674	82.72585
57.913	1.403125	83.23821	82.71585
57.914	1.396875	82.99312	82.72085
57.915	1.3875	82.91771	82.71585
57.916	1.3875	82.72918	82.72085
57.917	1.390625	82.76689	82.71084
57.918	1.36875	82.69148	82.71585
57.919	1.359375	82.57836	82.71084
57.92	1.33125	82.4841	82.70584
57.921	1.365625	82.42754	81.21514
57.922	1.384375	82.42754	81.21514
57.923	1.378125	82.35213	81.20513
57.924	1.40625	82.35213	81.20513
57.925	1.403125	82.18245	81.21514
57.926	1.390625	82.10704	81.21514
57.927	1.459375	82.18245	81.21514
57.928	1.478125	82.01277	81.22014
57.929	1.453125	82.01277	81.21514
57.93	1.41875	81.78654	81.21013
57.931	1.378125	81.91851	81.20513
57.932	1.409375	81.76769	81.21514
57.933	1.390625	81.82424	81.20513
57.934	1.403125	81.69227	81.21514
57.935	1.375	81.67342	81.21514
57.936	1.321875	81.67342	81.20513
57.937	1.334375	81.74883	82.72585
57.938	1.3875	81.72998	82.71585
57.939	1.39375	81.67342	82.71585
57.94	1.390625	81.76769	82.72085
57.941	1.390625	81.78654	82.71585
57.942	1.359375	81.74883	82.72585
57.943	1.434375	81.82424	82.72085
57.944	1.446875	81.71113	82.71585
57.945	1.46875	81.76769	82.71585
57.946	1.421875	81.82424	82.71585
57.947	1.403125	81.91851	82.71585
57.948	1.384375	81.89966	82.70584
57.949	1.396875	81.95621	82.71585
57.95	1.39375	81.91851	82.72585
57.951	1.38125	81.97507	82.71585
57.952	1.34375	82.01277	82.72085
57.953	1.3375	81.91851	81.21514
57.954	1.346875	81.93736	81.22014
57.955	1.359375	81.86195	81.20513
57.956	1.4	81.95621	81.21514
57.957	1.378125	81.97507	81.21013
57.958	1.390625	81.97507	81.21514
57.959	1.375	82.1636	81.21514
57.96	1.440625	82.01277	81.20513
57.961	1.45	82.1636	81.20513
57.962	1.421875	82.10704	81.21013
57.963	1.36875	82.25786	81.21514
57.964	1.378125	82.22016	81.21013
57.965	1.415625	82.25786	81.21514
57.966	1.403125	82.35213	81.21013
57.967	1.36875	82.35213	81.21514
57.968	1.375	82.42754	81.20513
57.969	1.35	82.50295	79.71442
57.97	1.340625	82.50295	79.70442
57.971	1.375	82.55951	79.71943
57.972	1.425	82.54065	79.71442
57.973	1.440625	82.61607	79.70442
57.974	1.4125	82.61607	79.69442
57.975	1.4	82.65377	79.70942
57.976	1.390625	82.65377	79.71442
57.977	1.415625	82.86115	79.71442
57.978	1.44375	82.88001	79.71442
57.979	1.415625	82.93656	79.72443
57.98	1.36875	82.97427	79.70942
57.981	1.390625	82.99312	79.70442
57.982	1.43125	83.10624	79.70442
57.983	1.3875	83.14395	79.71442
57.984	1.39375	83.23821	79.70942
57.985	1.378125	83.18165	79.70942
57.986	1.378125	83.27592	79.70442
57.987	1.35625	83.44559	79.71442
57.988	1.365625	83.40789	79.71442
57.989	1.38125	83.57756	79.71442
57.99	1.4	83.50215	79.71442
57.991	1.4	83.74724	79.72443
57.992	1.390625	83.82265	79.71442
57.993	1.4125	83.87921	79.69442
57.994	1.46875	83.93577	79.71442
57.995	1.446875	83.93577	79.71442
57.996	1.421875	84.1243	79.70942
57.997	1.39375	84.18086	79.70442
57.998	1.38125	84.27512	79.70442
57.999	1.390625	84.23741	79.71442
58	1.384375	84.36938	79.71442
58.001	1.38125	84.42594	78.20871
58.002	1.315625	84.50135	78.20371
58.003	1.31875	84.55791	78.20371
58.004	1.353125	84.50135	78.21371
58.005	1.371875	84.65218	78.20871
58.006	1.40625	84.65218	78.20371
58.007	1.3875	84.76529	78.20371
58.008	1.390625	84.76529	78.20871
58.009	1.3875	84.82185	78.21371
58.01	1.4375	84.97268	78.20371
58.011	1.45625	84.99153	78.20371
58.012	1.434375	85.1235	78.20371
58.013	1.421875	85.08579	78.20871
58.014	1.35625	85.19891	78.21371
58.015	1.396875	85.29318	78.20871
58.016	1.403125	85.25547	78.21371
58.017	1.409375	85.38744	76.713
58.018	1.378125	85.23662	76.698
58.019	1.36875	85.40629	76.69299
58.02	1.340625	85.34973	76.703
58.021	1.359375	85.4817	76.703
58.022	1.4	85.4817	76.703
58.023	1.428125	85.59482	76.703
58.024	1.38125	85.65138	76.698
58.025	1.384375	85.65138	76.698
58.026	1.409375	85.74565	76.708
58.027	1.43125	85.78335	76.698
58.028	1.421875	85.93417	76.708
58.029	1.440625	85.95303	76.713
58.03	1.403125	85.99073	76.708
58.031	1.375	86.085	76.69299
58.032	1.390625	86.00959	76.708
58.033	1.403125	86.085	75.20229
58.034	1.396875	86.06614	75.21229
58.035	1.396875	86.17926	75.2173
58.036	1.365625	86.085	75.20229
58.037	1.34375	86.14156	75.19729
58.038	1.384375	86.10385	75.19729
58.039	1.40625	86.1227	75.20229
58.04	1.396875	86.1227	75.19729
58.041	1.378125	86.1227	75.20229
58.042	1.4	86.17926	75.21229
58.043	1.421875	86.21697	75.2173
58.044	1.4375	86.16041	75.20229
58.045	1.425	86.17926	75.21229
58.046	1.446875	86.085	75.19729
58.047	1.415625	86.16041	75.20229
58.048	1.403125	86.085	75.19729
58.049	1.434375	86.1227	73.69157
58.05	1.440625	85.95303	73.68657
58.051	1.428125	86.06614	73.70158
58.052	1.3875	85.95303	73.69658
58.053	1.33125	85.93417	73.70158
58.054	1.35	85.87762	73.70658
58.055	1.36875	85.8022	73.69658
58.056	1.390625	85.78335	73.70158
58.057	1.40625	85.63253	73.70158
58.058	1.4125	85.74565	73.69157
58.059	1.396875	85.67023	73.69157
58.06	1.45625	85.51941	73.70158
58.061	1.446875	85.82106	73.69658
58.062	1.459375	85.67023	73.69157
58.063	1.425	85.70794	73.70158
58.064	1.390625	85.59482	73.70158
58.065	1.390625	85.72679	75.19228
58.066	1.3875	85.65138	75.20729
58.067	1.4	85.65138	75.21229
